StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Pconsent_self,gender,bday#1_1,bday#2_1,bday#3_1,race_ethnicity,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp,gc,term,Q_BallotBoxStuffing,Q_CHL,expected_ir,expected_loi,Country,expected_n,tg,transaction_id,SVID,PS,Child_age,Response
2025-03-18 02:45:45,2025-03-18 02:51:34,IP Address,71.174.216.168,100,348,True,2025-03-18 02:51:34,R_61tHQFld1FLej0B,,,,,42.3182,-71.6429,anonymous,EN,1,,0,0,,Agree,Male,January,1,2016,Black or African American,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Northborough,MA,Yes,iPad tablet,Yes,Yes,Yes,Screen time out,3 days,2 hours or less,,Moana,There is nothing am concerned about,A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1t0nDIpOXpUjQIptAm2NTd,36661704,1449,,Complete
2025-03-18 03:02:22,2025-03-18 03:05:09,IP Address,,100,166,True,2025-03-18 03:05:09,R_5vrYaCdkN04GA3n,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,August,11,2012,White,"Master's degree (e.g. MA, MS)",,"$100,000 or greater",harris,texas,No,iPad tablet,No,Yes,Yes,like it,5 days,45 minutes or less,,cn,,A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,5ml5b1rH8ynz7JraOUHjKH,36661704,,,
2025-03-18 03:01:24,2025-03-18 03:05:59,IP Address,107.77.223.173,100,275,True,2025-03-18 03:06:00,R_1KM2Dn3su5HwgUN,,,,,40.839,-73.946,anonymous,EN,1,,0,0,,Agree,Male,February,2,2014,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater","New York ",New York,Yes,Android phone,Yes,,Yes,"It's very good ",2 days,45 minutes or less,,"It's very good for me ","Great ",A lot,A lot,A great deal,A lot,A great deal,"Very good for me ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4g1Z1esPSCxysi5xACXJCP,36661704,1449,,Complete
2025-03-18 03:10:37,2025-03-18 03:15:10,IP Address,66.66.197.99,100,272,True,2025-03-18 03:15:11,R_3rSXo5bCxXmiMJX,,,,,43.0188,-76.165,anonymous,EN,1,,0,0,,Agree,Male,September,6,2016,Black or African American,High school degree or equivalent,High school degree or equivalent,"$75,000 through $99,999","Syracuse ",Ny,Yes,iPhone,Yes,Yes,Yes,"Screen limited and purchases ",7 days,More than 2 hours,,"Fan nugget girlfan ",No,A great deal,A great deal,A lot,A lot,A great deal,"Many safety and appropriate language ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4BnMvrkP2zEqpHvSJrmOHw,36661704,1449,,Complete
2025-03-18 03:09:32,2025-03-18 03:18:01,IP Address,209.55.72.130,100,508,True,2025-03-18 03:18:01,R_1QlqYpNXomzPdCJ,,,,,31.1957,-98.7181,anonymous,EN,1,,0,5,,Agree,Male,August,28,2016,White,High school degree or equivalent,High school degree or equivalent,"$16,000 through $24,999",San Saba,TX,No,Android tablet,Yes,Yes,Yes,"Age range blocking mature content ",3 days,More than 2 hours,,"Minecraft ",The child rushes back to watch YouTube videos to the point of crying if not allowed to watch.,A moderate amount,A lot,A little,A lot,A moderate amount,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5cUZZi5t1TxK5beZw2sR3o,36661704,1449,,Complete
2025-03-18 03:09:07,2025-03-18 03:20:56,IP Address,,100,709,True,2025-03-18 03:20:56,R_5QtB4VYlvc6cnHb,,,,,,,anonymous,EN,0.8999999761581421,,0,5,,Agree,Male,June,10,2014,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Yes,Nj,Yes,Some other device,No,No,No,None,2 days,1 hour or less,,None,Tay,A great deal,A great deal,A great deal,A great deal,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,50ndHJ0XDxPFh890ItJBCu,36661704,,,
2025-03-18 03:18:19,2025-03-18 03:21:34,IP Address,76.34.90.15,100,195,True,2025-03-18 03:21:35,R_3j3AfYbnIUKrh8V,,,,,39.9648,-83.126,anonymous,EN,0.6000000238418579,,0,0,,Agree,Male,March,11,2016,White,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999","Columbus ",Ohio,Yes,Android phone,Yes,No,No,,7 days,More than 2 hours,,Twitch channel,No nothing I'm concerned with,A moderate amount,A moderate amount,A moderate amount,A lot,A moderate amount,Yes I'm experiences concerns my daughter watching two young girls fighting in high school,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1HzDZ9wo1yi99QcGjZo6Sq,36661704,1449,,Complete
2025-03-18 03:12:26,2025-03-18 03:22:44,IP Address,108.51.239.37,100,618,True,2025-03-18 03:22:45,R_7DTAhAazkR1UkgN,,,,,38.8616,-77.2663,anonymous,EN,1,,0,0,,Agree,Female,August,6,2018,Asian,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$50,000 through $74,999",virginia,VA,No,iPad tablet,No,No,No,none,6 days,1 hour or less,,MR.Beast,very talkative,A lot,A lot,A lot,A lot,A lot,no such experience,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1NaB76v7UbbifAK84f3xGq,36661704,1449,,Complete
2025-03-18 03:22:47,2025-03-18 03:26:20,IP Address,167.253.80.12,100,212,True,2025-03-18 03:26:20,R_3vf005R5UeaaHjX,,,,,37.751,-97.822,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,June,3,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",USA,,Yes,iPhone,Yes,Yes,Yes,YES,5 days,1 hour or less,,Mr.Beast,nice,A lot,A lot,A great deal,A lot,A lot,very nice,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2axtyiAd0lnJjG4xs8aD7E,36661704,1449,,Complete
2025-03-18 03:23:20,2025-03-18 03:27:40,IP Address,172.59.24.138,100,260,True,2025-03-18 03:27:41,R_3dWI3rCGHFS2zkC,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,February,6,2016,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$75,000 through $99,999",ohio,ohio,No,iPad tablet,Yes,Yes,Yes,i always keeps my eays.,5 days,45 minutes or less,,rayans toys review,It is great for my child.,A lot,A lot,A great deal,A lot,A great deal,there is no proper filter online.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4tmIU685P0ysvw7FarmcsR,36661704,1449,,Complete
2025-03-18 03:32:18,2025-03-18 03:38:41,IP Address,,100,383,True,2025-03-18 03:38:42,R_5FZvOc3p9PfXkIx,,,,,,,anonymous,EN,0.4000000059604645,,0,5,,Agree,Male,April,18,2011,White,Less than high school,Some college,"Less than $5,000",Tacoma wa,Wa,Yes,iPad tablet,No,No,No,,7 days,More than 2 hours,,Cleatus mcfarland,"No not really ",A moderate amount,A moderate amount,A moderate amount,A lot,A great deal,"I do not ",Disagree,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent 2_Child,,anonymous,.70,10,USA,220,2,0mno7JWHnBY1vrNLiFggLH,36661704,,,
2025-03-18 03:37:11,2025-03-18 03:44:21,IP Address,172.59.190.123,100,430,True,2025-03-18 03:44:21,R_6EhthX3CP3vEBmu,,,,,41.8835,-87.6305,anonymous,EN,0.800000011920929,,0,20,,Agree,Male,January,10,2013,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999",Chicago,Illinois,Yes,iPhone,Yes,Yes,Yes,"I controls everything about my child  ",7 days,More than 2 hours,,MrBeast,"No everything is normal ",A little,A lot,A great deal,A lot,A great deal,"Yes, some YouTube videos have swearing, violence, or stereotypes. Parental supervision is important.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,74NSmonYPALoqWeozxq0UZ,36661704,1449,,Complete
2025-03-18 03:37:18,2025-03-18 04:00:32,IP Address,12.74.154.7,100,1393,True,2025-03-18 04:00:32,R_71HXkG1oFC5DXc5,,,,,27.9528,-81.727,anonymous,EN,0.6000000238418579,,0,0,,Agree,Male,March,7,2015,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Orlando,FL,Yes,iPhone,Yes,Yes,Yes,"Yes, parents often set parental controls on their child’s account to filter content and limit screen time.",5 days,30 minutes or less,,"They love watching Ryan's World for fun toy unboxings, but also enjoy National Geographic Kids for educational videos about animals.","My child is more interested and inquisitive after watching YouTube, and they will tell you what they have learned. Yet, I find that they become agitated or fidgety if they watch for too long. I worry about what they are being exposed to, particularly if it's not suitable for their age group. The shock for me has been how much they have learned from certain channels, although they may appear to be purely leisure-based.",A great deal,A great deal,A lot,A lot,A great deal,"Yes, I have noticed some issues with channels that contain a lot of stereotypes or mild profanity. Some prank videos also contained offensive material, so I can see and restrict these through parental controls.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0YYaRYPSFcBg968gdkGm4T,36661704,1449,,Complete
2025-03-18 03:58:56,2025-03-18 04:04:22,IP Address,68.32.29.53,100,325,True,2025-03-18 04:04:23,R_3szWLWqfeH0Zbo8,,,,,42.8984,-85.7223,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,June,29,2016,Hispanic or Latino/a,High school degree or equivalent,High school degree or equivalent,"$35,000 through $49,999","Grand Rapids ",Mi,Yes,iPad tablet,No,,Yes,"Just not watching certain channels ",7 days,1 hour or less,,Peppa pig,Nothing,A little,A little,A lot,A lot,A little,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,13xhSwllGk1NxnuGJNbZhK,36661704,1449,,Complete
2025-03-18 04:13:49,2025-03-18 04:17:48,IP Address,73.80.248.225,100,239,True,2025-03-18 04:17:49,R_6je81dCakmOwSdP,,,,,39.8102,-75.2057,anonymous,EN,0.6000000238418579,,0,0,,Agree,Female,January,11,2011,Black or African American,"Bachelor's degree (e.g. BA, BS)",Some college,"$50,000 through $74,999","Paulsboro ",Nj,Yes,iPad tablet,Yes,No,No,,7 days,More than 2 hours,,Mr beast,"No my child behaves the same before and after ",A moderate amount,A lot,A moderate amount,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2BEb2CDKOYZvIkuRRmzeVh,36661704,1449,,Complete
2025-03-18 04:01:00,2025-03-18 04:19:31,IP Address,173.230.0.27,100,1110,True,2025-03-18 04:19:31,R_1ukRMTp5gS4ZPQl,,,,,36.8882,-76.3002,anonymous,EN,1,,0,0,,Agree,Female,May,10,2013,Black or African American,Doctoral degree,"Master's degree (e.g. MA, MS)","$100,000 or greater",Norfolk,Virginia,Yes,iPad tablet,Yes,Yes,Yes,Screen Time Limits,7 days,2 hours or less,,MrBeast,Increased screen attachment,A lot,A lot,A lot,A lot,A lot,,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,63T5EtBFUSNTMf2R77f4wm,36661704,1449,,Complete
2025-03-18 04:30:12,2025-03-18 04:33:05,IP Address,172.59.41.255,100,173,True,2025-03-18 04:33:06,R_7qRcFJqlIxKaaHf,,,,,31.7703,-106.3006,anonymous,EN,1,,0,0,,Agree,Male,September,4,2015,Hispanic or Latino/a,Some college,Some college,No Answer,Oklahoma city,Ok,Yes,Android tablet,Yes,Yes,Yes,Adulting,None,45 minutes or less,,N/a,N/a,None at all,None at all,A great deal,A lot,A great deal,N/a,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3tVw2aaXqlLvRIvv8YSvvN,36661704,1449,,Complete
2025-03-18 04:27:19,2025-03-18 04:35:12,IP Address,99.112.3.33,100,472,True,2025-03-18 04:35:12,R_1RNQ8wIpl8RQWkg,,,,,34.0782,-84.6485,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,September,20,2011,White,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999","Acworth ",GA,Yes,Android tablet,Yes,No,No,,5 days,1 hour or less,,"Unsure ",She's open to connecting with other kids and it's surprising because she isn't as shy anymore.,None at all,A little,A moderate amount,A lot,A little,The only ones that struck a nerve with me were any involving pranks by kids on their parents. These also involved the child acting as if their the one in charge and I don't like that.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,0tq8xyqtHsVXvGaXnCK2cQ,36661704,1449,,Complete
2025-03-18 04:34:01,2025-03-18 04:36:54,IP Address,71.46.254.158,100,173,True,2025-03-18 04:36:55,R_5MzMM2BekGtjyD3,,,,,28.4627,-81.3954,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,October,19,2016,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Florida,Florida,No,Android phone,No,No,No,videos,6 days,45 minutes or less,,educational,good moral,None at all,A little,A moderate amount,A lot,A little,good for all,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,6S8PgzA3DOzUsAG7WBmiOB,36661704,1449,,Complete
2025-03-18 04:44:54,2025-03-18 04:49:39,IP Address,172.56.197.183,100,284,True,2025-03-18 04:49:39,R_6hNk4L02vOIujnP,,,,,42.3427,-71.0922,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,October,10,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",georgia,georgia,Yes,iPad tablet,No,No,Yes,very nice,4 days,30 minutes or less,,nike,very good,A great deal,A lot,A lot,A lot,A moderate amount,very good,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1j2McVTv5rW4aXKkYL0ijd,36661704,1449,,Complete
2025-03-18 04:54:08,2025-03-18 04:57:16,IP Address,,100,187,True,2025-03-18 04:57:16,R_7oGcSHDsvCEyN7E,,,,,,,anonymous,EN,0.8999999761581421,,0,75,,Agree,Male,July,8,2012,White,"Bachelor's degree (e.g. BA, BS)","Master's degree (e.g. MA, MS)","$75,000 through $99,999","New Jersey ",NJ,Yes,iPad tablet,Yes,Yes,Yes,I see what they do,5 days,45 minutes or less,,"Mr Beast ","They make Themselves out from outside ",A little,A moderate amount,A moderate amount,A moderate amount,A little,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,3z9ydRKbcGzA0nNML7SXQV,36661704,,,
2025-03-18 04:46:47,2025-03-18 04:57:38,IP Address,65.195.104.71,100,650,True,2025-03-18 04:57:38,R_7s6Oi05VS0qKE5x,,,,,40.6472,-73.9405,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,September,26,2013,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",cook,NY,Yes,Android tablet,Yes,Yes,Yes,YES,5 days,30 minutes or less,,very good,"very good and very nice ",A great deal,A lot,A great deal,A lot,A great deal,"very good and very nice ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4mv21eGsKs35gS1GpUVaU1,36661704,1449,,Complete
2025-03-18 04:55:19,2025-03-18 04:59:09,IP Address,108.239.41.181,100,230,True,2025-03-18 04:59:10,R_1gbVR9VWA9s4o1X,,,,,38.0896,-85.8491,anonymous,EN,1,,0,0,,Agree,Female,May,30,2013,White,Some college,Some college,"$100,000 or greater","Louisville ",KY,Yes,iPhone,Yes,No,No,,3 days,1.5 hours or less,,"Moriah Elizabeth ","Not really ",A moderate amount,A lot,A lot,A lot,A moderate amount,"Yes, on video games channels and I don't allow it to be watched anymore",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,2ggfjgKtHhhUC6H0IoGgPY,36661704,1449,,Complete
2025-03-18 05:03:20,2025-03-18 05:04:08,IP Address,,100,47,True,2025-03-18 05:04:08,R_3KvTLC10LSpIYYs,,,,,,,anonymous,EN,1,,0,0,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Consent_1,,anonymous,.70,10,USA,220,2,1f8brKoRHVQOq11OmrhnpD,36661704,,,
2025-03-18 05:00:59,2025-03-18 05:05:15,IP Address,97.92.125.37,100,256,True,2025-03-18 05:05:16,R_3xhYa1ijLOlSh2N,,,,,45.6366,-89.4121,anonymous,EN,1,,0,0,,Agree,Male,May,13,2011,White,Some college,Some college,"$12,000 through $15,999",Rhinelander,Wisconsin,Yes,iPhone,Yes,No,No,,7 days,More than 2 hours,,Multiple,Addiction,A little,A little,A little,A lot,A little,Yes,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,67Zu4SztYLX1XUzOd7TpIY,36661704,1449,,Complete
2025-03-18 05:09:26,2025-03-18 05:11:50,IP Address,69.40.227.184,100,144,True,2025-03-18 05:11:50,R_6Ph6GWPaJcgark8,,,,,37.1537,-83.7619,anonymous,EN,0.6000000238418579,,0,0,,Agree,Male,April,30,2015,White,Some college,High school degree or equivalent,"$16,000 through $24,999","Manchester ",Ky,Yes,Android phone,No,No,Yes,"Parental control ",7 days,1.5 hours or less,,Jeffy,"Nothing ",A moderate amount,A moderate amount,A little,A lot,A moderate amount,Yes from jeffy,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,1Rxj2biu2ZzsNnhXl0YjuR,36661704,1449,,Complete
2025-03-18 05:11:20,2025-03-18 05:15:18,IP Address,75.191.154.30,100,237,True,2025-03-18 05:15:18,R_7QPoYWGnnw7J2SJ,,,,,36.002,-80.0004,anonymous,EN,0.8999999761581421,,0,0,,Agree,Female,October,6,2011,Black or African American,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999","North Carolina ",Nc,Yes,Android phone,Yes,Yes,Yes,"Parental advice ",4 days,1 hour or less,,Bluey,Love it,A moderate amount,A moderate amount,A moderate amount,A lot,A moderate amount,Cussing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,4Y6B9BCR0ZlO6jkTp69Wir,36661704,1449,,Complete
2025-03-18 05:13:32,2025-03-18 05:16:41,IP Address,97.133.199.184,100,189,True,2025-03-18 05:16:42,R_72GiX25AIajYX4q,,,,,40.8,-73.9763,anonymous,EN,1,,0,0,,Agree,Male,July,14,2014,Hispanic or Latino/a,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$75,000 through $99,999","Yonkers ",New York,Yes,iPad tablet,Yes,Yes,Yes,"screen time limits ",7 days,1.5 hours or less,,"Mr Beast ","I notice that they become more talkative about the things they were able to see on their tablet ",A great deal,A lot,A lot,A lot,A great deal,"i have not had any issues with this kind of content on youtube kids ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,3SatdW2FK3MvhR3PoKa0wb,36661704,1449,,Complete
2025-03-18 05:17:28,2025-03-18 05:21:51,IP Address,,100,263,True,2025-03-18 05:21:51,R_6DvVmjZBBSFKUKA,,,,,,,anonymous,EN,0.8999999761581421,,0,30,,Agree,Male,February,1,2015,White,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$35,000 through $49,999",Plainfield,New Jersey,Yes,iPad tablet,No,No,No,,5 days,1 hour or less,,Mr. Beast,He was very happy. At least he was happy,A lot,A great deal,A great deal,A moderate amount,A great deal,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,0B4dSMaZ1WGnF2S0JRLKlK,36661704,,,
2025-03-18 05:19:30,2025-03-18 05:21:58,IP Address,172.56.220.138,100,148,True,2025-03-18 05:21:58,R_5ZWBq74NiDIzGJX,,,,,39.9739,-75.1456,anonymous,EN,1,,0,0,,Agree,Female,July,12,2012,White,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",philadelphia,pa,Yes,iPhone,Yes,Yes,Yes,time and content,3 days,30 minutes or less,,not sure,nothing diff,A little,A little,A little,A lot,A little,no,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,72fWnKrnbS3DcWzN65z2aa,36661704,1449,,Complete
2025-03-18 05:23:31,2025-03-18 05:26:14,IP Address,,100,162,True,2025-03-18 05:26:14,R_1dg0pAGzf36n3su,,,,,,,anonymous,EN,0.8999999761581421,,0,0,,Agree,Male,June,14,2011,White,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",New York,New York,Yes,iPhone,Yes,Yes,Yes,4,7 days,More than 2 hours,,4,,A great deal,A lot,A great deal,A great deal,A lot,,,Qual32042-1126-Children8to13[AD]_Parent_New,2,Attention Check,,anonymous,.70,10,USA,220,2,75nEtGSjUk26P1vuRK83fN,36661704,,,
2025-03-18 04:59:54,2025-03-18 05:30:41,IP Address,172.72.65.102,100,1847,True,2025-03-18 05:30:42,R_5Q9lc5CgWKm8QbT,,,,,35.5039,-80.6338,anonymous,EN,1,,0,0,,Agree,Female,May,16,2011,White,Some college,Some college,"$75,000 through $99,999",NC,NC,Yes,Some other device,No,No,No,,7 days,More than 2 hours,,Richard Lorenzo jr,Very positive. No there isn't anything concerning.,None at all,A great deal,A great deal,A lot,A great deal,"No concerns at all. My children listen to all Christian content. No violence or swearing, nor do they swear. ",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,,,,anonymous,.70,10,USA,220,,5d3BXqGg5ejRhI9ftNTqgw,36661704,1449,,Complete
